uuid,total_duration,A_speak_num,A_speak_duration_mean,A_speak_duration_std,B_speak_num,B_speak_duration_mean,B_speak_duration_std,A_speak_duration_proportion,B_speak_duration_proportion,slience_duration_proportion,silence_counts_proportion,sum_B_filledpause,sum_B_correction,sum_B_repeat,sum_B_error,sum_A_filledpause,sum_A_correction,sum_A_repeat,sum_A_error,sum_A_word,sum_B_word,n,nl,ng,t,tg,s,f,v,vd,vn,vi,a,ad,an,ag,al,b,bl,z,r,rr,rz,rzt,rzs,rzv,ry,ryt,rys,ryv,rg,m,mq,q,qv,qt,d,p,pba,pbei,c,cc,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P0102_0212,73.28,17.0,1.8942132352941183,1.7302902838360152,20.0,1.7787781249999994,1.4860674947254324,0.4394326555676858,0.4854743790938863,0.0,0.0,0.038461538461538464,0.0,0.007692307692307694,0.0,0.08759124087591241,0.0,0.0291970802919708,0.0,137.0,130.0,19.0,0.0,0.0,1.0,0.0,1.0,2.0,31.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,34.0787,0.1148482,30.70362,33.77772,36.86999,6.166367,213.1911,310.2068,39.49059000000001,39.75858,0.2826257,1.1500780000000002,0.023262900000000003,0.07896510000000001,0.5449558000000001,0.5216929,6.214196,5.158119999999999,4.10815,2.6862340000000002,0.1377524,1.399951,20.56073,0.5159447,12.165980000000001,0.9759474,6.663088,1.940654,-2.2307740000000003,-4.952834999999999,0.03098781,1.311093,1.232512,0.6392005999999999,7.377062,0.4099308,12.03458,0.8767786,31.947490000000002,0.3456112,630.0174,0.2298530000000001,1432.1889999999999,0.1292092,-151.2064,-0.5385673000000001,1612.549,0.104126,1075.575,0.2566733,-152.2001,-0.5056413,2612.76,0.08187666,1026.492,0.3485115,-154.6687,-0.4722678,-18.26803,-0.43110909999999997,29.278779999999998,0.31107470000000004,0.0314269,0.6061156999999999,-0.01594883,-0.7644845,0.3410739,0.5862995,28.33535,0.2882803,12.49827,0.9504218000000001,10.42491,1.292753,-6.984053,-1.414688,-12.002410000000001,21.82517,0.02285797,0.008200995,0.06329474,1.748678,1.844818,0.13551470000000002,0.11218299999999999,0.3849264,0.7029476,-27.02817000000001
P0103_0211,173.18400000000003,30.0,1.9850958333333328,1.5539723598008883,38.0,1.1456266447368428,0.6810663266665082,0.34387053653917204,0.2513731782381745,0.0,0.0,0.12698412698412698,0.0,0.015873015873015872,0.0,0.10504201680672268,0.0,0.012605042016806723,0.0,238.0,126.0,12.0,0.0,0.0,3.0,0.0,0.0,5.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,31.6361,0.1839459,28.03251,33.28828,35.69373,7.661221,323.5795,399.9171,86.32139000000002,86.07791999999998,0.11309780000000001,1.569772,0.01167612,0.02114202,0.2549735,0.24329740000000002,2.800316,2.3380650000000003,1.7775169999999998,1.413769,0.04959797,1.9855470000000002,20.579439999999998,0.4119831,15.113710000000001,0.5592461999999999,8.60704,1.1172739999999999,-0.8032252,-11.522089999999999,0.0368564,1.564062,1.342757,0.6338751,6.182779,0.503921,6.370986,1.210106,30.994329999999998,0.2635333,689.0032,0.18354920000000002,1372.684,0.1391397,-182.4774,-0.2985784,1718.645,0.12286010000000001,1080.369,0.3076804,-183.5752,-0.2751361,2685.45,0.07706081,995.3693,0.3867266,-183.9463,-0.268737,-21.4774,-0.2534406,30.134179999999997,0.2154016,0.017530700000000003,1.183659,-0.02931901,-0.4377398,0.2308444,0.569335,31.67629,0.1859632,15.130339999999999,0.6346596,15.33022,0.7831816,-10.0068,-0.9919389000000001,-15.10869,24.32709,0.01780078,0.006748775,0.02971948,0.7543042,0.743002,0.12372089999999998,0.11462830000000004,1.249758,1.9714459999999998,-34.3607
P0105_0215,113.46325,19.0,2.007167763157893,1.4733496006025726,7.0,2.473035714285712,1.1952192571786349,0.3361104807063077,0.15257142731236753,0.0,0.0,0.01818181818181818,0.0,0.03636363636363636,0.0,0.08496732026143791,0.0,0.006535947712418301,0.0,153.0,55.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,34.32083,0.115952,32.39403,34.56639000000001,36.43989000000001,4.04586,341.3378,589.1558,122.009,250.4046,0.05552525,1.7598349999999998,0.009705994,0.0110275,0.04450857,0.03480257,1.18265,0.892942,1.000204,0.7652306999999999,0.01699872,2.3763509999999997,13.05387,0.6802599,15.390070000000001,0.485641,9.798779,0.8191276,3.141033,2.96617,0.02381014,1.047242,1.176575,0.6150335,7.071752,0.3542843,7.941499,1.197324,27.96803,0.3031315,638.7355,0.2618026,1491.4189999999999,0.1172826,-192.2807,-0.1983384,1599.941,0.1184713,1256.893,0.2545369,-192.0872,-0.1925964,2546.5860000000002,0.09589246,1133.156,0.351078,-192.4694,-0.1838563,-19.11361,-0.31826679999999996,30.49411,0.195363,0.0003605781,59.66341,-0.008485093,-1.291791,0.1154025,0.3964197,28.06148,0.1763155,14.491520000000001,0.8190590999999999,8.631903,1.352799,-1.828921,-4.689932,-12.20999,21.100820000000002,0.01254554,0.02011935,0.01174175,0.4807272,0.4109827999999999,0.1129787,0.0965118,2.204694,7.745164,-42.54527
P0106_0217,85.47725,22.0,1.950019886363636,1.7756941321109825,21.0,1.6278005952380958,1.117200148638018,0.5018930475652877,0.3999170832005009,0.0,0.0,0.06106870229007633,0.0,0.015267175572519085,0.0,0.1111111111111111,-0.005291005291005291,0.026455026455026454,0.0,189.0,131.0,21.0,0.0,0.0,1.0,0.0,1.0,8.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,27.155359999999998,0.17985050000000002,23.84743,26.385790000000004,30.157970000000002,6.3105410000000015,335.4604,406.6773,94.16479,190.2869,0.1204973,1.425111,0.01480166,0.02727748,0.24969560000000002,0.2348939,2.714232,2.575418,1.73488,1.376591,0.03990614,1.9202130000000002,14.891739999999999,0.6487775,12.15503,0.6739212,8.697742,1.291648,-0.38724749999999997,-25.00544,0.03844877,1.8076290000000002,1.356587,0.6959890000000001,4.106167,0.6385541,4.573186,1.9099709999999999,24.40253,0.2932512,601.0967,0.2741356,1453.818,0.1274764,-187.0965,-0.252733,1576.592,0.1142734,1152.6760000000004,0.2538036,-188.0007,-0.23323809999999998,2524.526,0.0583385,920.2159,0.2934234000000001,-188.1205,-0.2311192,-16.82649,-0.2782588,24.03409,0.24064210000000005,0.01703351,1.222776,-0.01256227,-1.023258,0.1556409,0.5971776,25.21952000000001,0.2078036,13.807279999999999,0.5346694000000001,18.382620000000006,0.6746376999999999,-4.072182,-2.41351,-10.88263,19.42979,0.02735203,0.01189784,0.03087308,0.7985886,0.7617986,0.08548781,0.07028084,1.191566,2.635452,-37.73664
P0108_0216,81.06506250000002,19.0,1.8427565789473683,1.7392336789186411,15.0,1.8189666666666644,0.8078674511106325,0.4319046198231204,0.3365753279965702,0.0,0.0,0.0375,0.0125,0.0,0.0,0.0896551724137931,0.006896551724137931,0.020689655172413796,0.0,145.0,80.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,33.07312,0.1305347,29.09855,33.354420000000005,36.76163,7.66308,306.2359,365.8797,46.78586,41.836459999999995,0.02553528,2.11742,0.01032867,0.01324748,0.02204252,0.01171385,1.485485,1.132012,0.9912194999999999,0.8182143,0.004062622,4.674778,11.40439,0.611524,11.416780000000001,0.5856268,6.689719,1.188507,-0.0212708,-383.9031,0.02729,1.165904,1.232289,0.6327639,6.857319,0.45595820000000004,10.2998,0.9505246999999999,27.08468,0.3269783,650.7374,0.27194120000000005,1501.7020000000002,0.1805513,-199.0908,-0.0915597,1598.082,0.1076396,1155.868,0.22112939999999998,-199.0463,-0.08976214,2560.846,0.0659027,1016.538,0.2863328,-199.1188,-0.08635201,-17.06056,-0.3389183,26.7393,0.2603973,0.01567711,1.4097819999999999,-0.006270515,-1.9061569999999999,0.1088163,0.4816985,22.99456,0.258706,14.223170000000001,0.5846583000000001,12.57259,0.8048261,-4.120845,-2.727537,-9.608459,17.95109,0.03245296,0.01918082,0.0029113359999999996,0.09271146,0.09152829,0.10844160000000001,0.08274613,11.08347,56.56276999999999,-49.3171
P0109_0218,65.19575,17.0,1.8543419117647064,1.8369536851445216,16.0,1.71833203125,1.0129495829832882,0.4835255749032722,0.42170406046406395,0.0,0.0,0.045454545454545456,0.0,0.00909090909090909,0.00909090909090909,0.08955223880597014,0.00746268656716418,0.022388059701492536,0.01492537313432836,134.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,29.62797,0.19255770000000005,24.70723,28.90836,34.86138,10.15415,179.3224,249.3842,92.00591,127.1618,0.21757070000000006,1.484801,0.01668732,0.05217901,0.4222885,0.4056012,4.860119,5.0140199999999995,2.2657119999999997,2.859308,0.08742161,2.141184,11.66474,1.191476,11.81395,0.9406523000000001,3.379862,4.06876,6.517712,2.143038,0.03327908,1.654348,1.234356,0.6602314,5.501633,0.5907496999999999,7.61221,1.329572,22.84075,0.4954629,640.2239,0.3409775,1442.421,0.1722813,-166.6786,-0.4184645,1547.7120000000002,0.1347735,1124.684,0.2173123,-167.1368,-0.4025939,2503.435,0.07756211,958.1128,0.3246425,-168.3601,-0.3845093,-13.87065,-0.5782619000000001,24.90108,0.3652129000000001,0.027730900000000003,1.10643,0.002325607,6.804467999999999,0.2534094,0.9912964,22.86628,0.5057393,13.837179999999998,0.9106488000000001,6.125322,2.5216939999999997,11.71722,1.416957,-7.067116,15.85694,0.04877351,0.01635641,0.04904103,0.5029224,1.4009790000000002,0.1234951,0.11294560000000001,0.5531132,0.9897087999999999,-29.2822
P0110_0222,137.3728125,34.0,1.8625569852941182,1.204381130899899,19.0,1.8065953947368436,0.8019109507314178,0.4609859574652008,0.2498697658970913,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.011904761904761904,0.10330578512396696,0.0,0.02066115702479339,0.004132231404958678,242.0,84.0,20.0,0.0,1.0,2.0,0.0,1.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,39.25108,0.1591297,35.23849000000001,41.71082,43.8181,8.579601,303.8488,312.1127,84.04936,69.94936,0.1166714,1.575905,0.0100015,0.02667319,0.2476141,0.2376126,3.028188,2.595771,1.960566,1.720343,0.05874985,2.3406439999999997,15.067470000000002,0.6863839,13.271120000000002,0.78925,7.469195,1.5957729999999999,0.41973950000000004,25.14246,0.04283097,1.622085,1.2865010000000001,0.6592319999999999,9.998507,0.3980555,13.1518,0.9662844,23.65246,0.5636058,623.6962,0.2840551,1435.911,0.14918779999999998,-184.1736,-0.27675079999999996,1647.865,0.134475,1130.25,0.2678768,-178.9175,-0.3063053,2633.664,0.08874851,980.3566,0.3257696,-179.6416,-0.2945997,-24.302310000000002,-0.3480522,35.23525,0.2511025,0.03296264,0.7306749,-0.01081447,-1.2684090000000001,0.28815029999999997,0.7340973000000001,27.09576,0.3081095,17.65929,0.5974334,10.81925,1.233667,-7.052967999999999,-1.307608,-10.9264,20.13309,0.03295577,0.01639435,0.02406662,0.5297444,0.8450300999999999,0.1459322,0.1083641,1.0894549999999998,2.4865369999999998,-30.14896
P0111_0220,123.52,24.0,1.3873854166666673,1.1307548672721248,19.0,2.0984506578947366,1.6123549012262235,0.2695697053108809,0.3227862896696892,0.0,0.0,0.050420168067226885,0.0,0.03361344537815126,0.0,0.10852713178294572,0.0,0.0,0.0,129.0,119.0,24.0,0.0,0.0,0.0,0.0,3.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,24.72949,0.1561885,21.66161,24.73126,27.47702,5.815414,203.1335,286.1282,40.41132,69.061,0.12673779999999998,1.558924,0.01049173,0.01850303,0.24178609999999998,0.23129439999999998,3.346468,2.728371,2.494666,1.925539,0.0430752,1.8906490000000002,13.99179,0.641997,12.25282,0.5968144000000001,10.19108,0.8840348,0.288135,28.79169000000001,0.02344354,1.125627,1.282291,0.8458701,4.616764,0.4881177,4.347685,2.5257709999999998,27.48338,0.3042513,579.4364,0.2692755,1461.408,0.1313744,-179.9818,-0.3301612,1539.223,0.1027399,1107.231,0.2541065,-181.2362,-0.3067259,2532.605,0.05912454,899.0472,0.29286690000000004,-181.8721,-0.29552059999999997,-16.13927,-0.38665340000000004,25.26993,0.26881750000000004,0.01736924,1.256251,-0.0109932,-1.07409,0.19745510000000002,0.5216516999999999,27.35412,0.2391078,10.1047,1.109872,17.67344,0.5713045,-5.237472,-2.160854,-10.61781,18.53162,0.01742246,0.01552511,0.0248353,0.782195,0.6776379,0.14690479999999995,0.11567580000000001,1.324217,4.594737,-35.17771
P0112_0011,59.0088125,14.0,1.121852678571429,1.6852425234204946,16.0,1.3755390625,0.41003585899779776,0.26616257529330906,0.37297183365620185,0.0,0.0,0.028985507246376805,0.014492753623188406,0.0,0.0,0.1875,0.0,0.0,0.0,64.0,69.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,26.76393,0.08039036,25.19584,26.29185,27.762040000000002,2.566193,51.816520000000004,49.49122,37.790279999999996,77.47709,0.2482985,1.3935790000000001,0.01403454,0.02241193,0.5948107,0.5807762,4.689597,3.298918,2.9464810000000003,1.9485810000000001,0.15449549999999998,1.728877,27.30558,0.3255895,10.42393,0.7871545999999999,6.305807,1.380535,-0.36747420000000003,-24.000239999999998,0.0239717,1.448405,1.313079,0.6297109000000001,4.172468,0.5273594,-0.6692663000000001,-12.09866,24.74045,0.3087924,550.4946,0.22764369999999998,1444.2079999999999,0.1062122,-172.887,-0.39163109999999995,1511.953,0.1136464,1154.6889999999999,0.179842,-175.1402,-0.3545543,2472.2129999999997,0.07297188,986.6608,0.29521970000000003,-176.2007,-0.3375919000000001,-18.64346,-0.25971320000000003,28.30225,0.2086998,0.02770125,0.6852126000000001,-0.02617582,-0.47257920000000003,0.47724259999999996,0.5340534,38.12042,0.1495128,5.503733,1.805282,10.106530000000001,1.0567819999999999,-4.923183,-2.190132,-15.595870000000001,24.81171,0.02262189,0.00173993,0.1014885,0.9821575000000001,0.7536042,0.17695650000000002,0.18292160000000002,1.104894,1.8766009999999997,-26.81042
P0118_0230,65.28093750000001,8.0,1.7599843749999988,1.5809086837834927,16.0,1.728316406250001,0.8376715702583802,0.21568126223677453,0.4236008788936282,0.0,0.0,0.0099009900990099,0.0,0.0198019801980198,0.0,0.07936507936507936,0.0,0.0,0.0,63.0,101.0,19.0,0.0,0.0,1.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,29.11802,0.2253804,23.37312,26.54282000000001,36.5699,13.196779999999999,136.5341,216.3909,44.05522,46.17528,0.28475690000000003,1.366041,0.01894751,0.06572961,0.5078145000000001,0.488867,6.33408,5.474984,4.392676,3.7943559999999996,0.1923123,1.7462689999999998,27.43181,0.325996,12.6928,0.6882391999999999,7.78803,1.2054850000000001,-7.721288,-1.208358,0.03224207,1.1334790000000001,1.4672100000000001,0.6441599,4.964772,0.6859103,6.7281059999999995,1.258024,33.282920000000004,0.26354520000000003,711.7661,0.17683770000000001,1410.3529999999994,0.1302218,-161.4745,-0.4584327,1695.1329999999994,0.1178781,1135.942,0.2471928,-163.1232,-0.4237775,2690.7659999999996,0.08137243,999.1023,0.43180810000000003,-164.4999,-0.4046588,-21.621370000000002,-0.3020056,31.33861,0.2373948,0.03970343,0.8118746,-0.02968626,-0.5137412,0.4959575,1.003469,34.56381,0.2014798,13.0389,0.9704878,8.420529,1.4408809999999999,-12.56789,-0.8691462999999999,-16.05688,24.73922,0.03276677,-0.008235223,0.1098837,0.8012093000000001,1.6490169999999995,0.1190826,0.12064460000000002,0.46045459999999994,0.8497275,-23.840310000000002
P0119_0240,77.2293125,18.0,1.3290381944444452,1.4428869135467333,18.0,2.8152222222222214,1.6328317941052881,0.3097617565869178,0.6561498265312148,0.0,0.0,0.005291005291005291,0.0,0.047619047619047616,0.0,0.12264150943396225,0.0,0.018867924528301886,0.009433962264150943,106.0,189.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,5.0,0.0,32.53907,0.1104846,29.823559999999997,31.95175,35.61633,5.7927669999999996,217.4372,285.0527,58.275369999999995,116.8211,0.6888923,0.9672636,0.03490769,0.5903035,1.263282,1.228374,11.67666,6.0572040000000005,7.621914,5.010939,0.5049306,1.164245,29.22594,0.35319629999999996,8.118927000000001,1.2698040000000002,4.009703,2.946617,-8.331575,-1.217884,0.03184215,1.3111110000000001,1.314545,0.6509031999999999,6.474654,0.47307829999999995,6.525743,1.3393030000000001,30.42012,0.26801240000000004,701.8872,0.1946338,1413.825,0.1317299,-120.5519,-0.7677768,1656.5539999999999,0.10301500000000001,1088.191,0.23888389999999998,-125.196,-0.6861129,2641.5029999999997,0.07741778,976.5497,0.3298736,-129.1028,-0.6298199999999999,-18.011039999999994,-0.3302045,29.878290000000003,0.2216679,0.04176304,0.5436893,-0.0269412,-0.5149965,0.9014599,0.6640560999999999,33.52044,0.2528495,6.687247999999999,1.716682,3.303204,4.207383999999999,-10.8486,-0.9848945,-14.97988,25.03246,0.03112987,-0.007682435,0.22303299999999998,2.141802,2.401774,0.1633846,0.1568596,0.2521229,0.39387490000000003,-17.55886
P0120_0237,75.122875,22.0,1.5281903409090902,1.3960689380242823,15.0,1.621754166666666,1.0706952077687606,0.44753595359602505,0.32382030772917025,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.11851851851851852,0.0,0.0,0.0,135.0,87.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,34.49642,0.1210095,31.3969,34.4558,37.642959999999995,6.246065,194.1339,249.6116,45.40029000000001,68.49837,0.1975851,1.490898,0.01982358,0.03705821,0.4519525,0.4321289000000001,4.960542,3.339008,3.8419,2.693898,0.11403869999999999,2.032346,26.14886,0.3466178,11.93114,0.6586236,5.152680999999999,1.851506,-6.713928999999999,-1.3360049999999999,0.02835286,1.5057120000000002,1.1934040000000001,0.6962709,8.222464,0.3681531,7.215383,1.516716,31.94128,0.2370277,716.2615,0.19857470000000002,1440.862,0.1444342,-173.938,-0.3586105,1700.0870000000002,0.12019819999999999,1171.507,0.26273240000000003,-174.8574,-0.33417070000000004,2697.055,0.08866198,1020.8810000000001,0.38824109999999995,-175.9151,-0.318498,-22.42095,-0.23656190000000002,33.74219,0.1776839,0.0328512,0.8061971,-0.02489614,-0.5210702,0.4076833,0.8821958000000001,34.51474,0.1803452,13.67806,0.6341099,7.379333,1.6933479999999999,-10.68136,-1.0775370000000002,-15.432479999999998,25.11563,0.03369025,-0.00355533,0.06107258,0.9278834999999999,1.35151,0.10286960000000002,0.1019954,0.6433637,0.9452745000000001,-26.95742000000001
P0124_0246,96.375,21.0,1.4536845238095235,1.1739225233425798,15.0,1.5030291666666669,0.9042627425845264,0.3167561608300907,0.2339345006485085,0.0,0.0,0.061728395061728385,0.0,0.02469135802469136,0.0,0.1153846153846154,0.0,0.015384615384615384,0.0,130.0,81.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,23.51676,0.3040168,18.70084,21.271179999999998,24.319010000000002,5.61817,238.0924,493.9468,64.45161999999999,77.9427,0.1342506,1.681544,0.01283784,0.02077261,0.29026640000000004,0.27742859999999997,3.255298,2.29838,2.637616,2.327527,0.05818827,2.068193,21.3639,0.4214047,10.51885,0.6735514,2.2614520000000002,3.722121,-4.177435,-2.066262,0.02943283,1.10707,1.284994,0.7123941,3.8474019999999998,0.8703228000000001,6.4742370000000005,2.151245,30.596709999999998,0.4512893,585.3564,0.2958885,1470.6789999999999,0.1171691,-185.6952,-0.2708069,1513.0479999999998,0.1263121,1193.58,0.2032829,-186.8218,-0.2483045,2484.717,0.09867821,1007.4019999999999,0.32481950000000004,-187.5935,-0.2335771,-18.22869,-0.28987959999999996,30.300309999999996,0.20993560000000008,0.0238942,1.07328,-0.01421238,-0.7209521,0.2640066,0.5354220999999999,32.36656,0.20684539999999998,14.94694,0.5304831,2.494984,5.186891,-3.615396,-2.80717,-12.4823,22.162879999999998,0.03785748,0.0053247780000000005,0.04090824,0.7330167,0.7540544,0.09287671,0.07558864,1.164474,1.9804869999999999,-33.39407
